LEVEL1ID	LEVEL2ID	LEVEL3ID	LEVEL4ID	LEVEL5ID	SURVEYR	QUESTION	ANSWER1	ANSWER2	ANSWER3	ANSWER4	ANSWER5	SCORE100	ANSCOUNT
0	0	0	0	0	2017	Q42	43	37	10	6	4	77	174074
0	0	0	0	0	2018	Q42	44	36	10	5	4	78	160659
1	0	0	0	0	2008	Q42	36	42	11	6	4	75	29220
1	0	0	0	0	2011	Q42	40	40	11	6	4	77	31685
1	0	0	0	0	2014	Q42	49	35	9	5	3	81	31976
1	0	0	0	0	2017	Q42	46	37	9	5	3	79	29190
1	0	0	0	0	2018	Q42	49	35	9	4	3	81	27716
2	0	0	0	0	2008	Q42	29	42	14	9	6	70	14828
2	0	0	0	0	2011	Q42	34	39	14	7	6	72	16959
2	0	0	0	0	2014	Q42	41	38	11	6	4	77	15274
2	0	0	0	0	2017	Q42	47	37	8	4	3	80	15846
2	0	0	0	0	2018	Q42	48	35	9	4	3	81	14608
2	200	0	0	0	2018	Q42	52	35	8	4	2	83	4117
2	200	300	0	0	2018	Q42	69	26	0	5	0	90	19
2	200	301	0	0	2018	Q42	56	34	6	2	2	85	432
2	200	301	400	0	2018	Q42	61	34	3	2	0	88	124
2	200	301	401	0	2018	Q42	63	22	4	7	4	83	45
2	200	301	402	0	2018	Q42	55	35	7	1	2	85	137
2	200	301	403	0	2018	Q42	51	38	9	1	1	84	70
2	200	301	404	0	2018	Q42	60	30	7	3	0	87	30
2	200	302	0	0	2018	Q42	53	32	9	4	1	83	68
2	200	302	405	0	2018	Q42	40	36	12	9	3	75	33
2	200	302	406	0	2018	Q42	70	26	3	0	0	92	27
2	200	303	0	0	2018	Q42	57	33	4	3	2	86	530
2	200	303	407	0	2018	Q42	52	37	4	3	2	84	206
2	200	303	408	0	2018	Q42	55	32	6	6	0	84	83
2	200	303	409	0	2018	Q42	62	30	3	2	2	87	144
2	200	303	410	0	2018	Q42	56	38	5	2	0	87	50
2	200	304	0	0	2018	Q42	42	42	9	3	4	79	311
2	200	304	411	0	2018	Q42	49	39	7	2	3	83	61
2	200	304	412	0	2018	Q42	49	34	10	3	3	81	29
2	200	304	413	0	2018	Q42	39	42	10	4	4	77	127
2	200	304	414	0	2018	Q42	40	50	3	0	6	79	31
2	200	304	415	0	2018	Q42	38	49	11	3	0	80	35
2	200	305	0	0	2018	Q42	52	35	8	3	1	84	897
2	200	305	416	0	2018	Q42	57	26	13	2	2	84	49
2	200	305	417	0	2018	Q42	42	39	12	4	1	80	79
2	200	305	418	0	2018	Q42	53	35	6	3	3	83	266
2	200	305	419	0	2018	Q42	48	40	9	2	1	83	235
2	200	305	420	0	2018	Q42	54	35	6	4	0	85	149
2	200	305	421	0	2018	Q42	42	39	13	3	0	81	38
2	200	306	0	0	2018	Q42	60	30	7	0	0	89	28
2	200	307	0	0	2018	Q42	59	29	6	0	6	84	17
2	200	308	0	0	2018	Q42	53	33	5	6	2	83	199
2	200	308	424	0	2018	Q42	47	44	3	5	0	83	54
2	200	308	425	0	2018	Q42	62	28	10	0	0	88	31
2	200	308	426	0	2018	Q42	55	27	5	7	3	82	105
2	200	309	0	0	2018	Q42	50	38	9	2	2	83	121
2	200	309	427	0	2018	Q42	66	25	5	0	4	87	23
2	200	309	428	0	2018	Q42	40	43	14	0	4	79	27
2	200	309	429	0	2018	Q42	51	38	6	4	0	84	48
2	200	310	0	0	2018	Q42	41	41	10	3	5	77	32
2	200	311	0	0	2018	Q42	49	35	9	4	2	82	423
2	200	311	430	0	2018	Q42	58	33	6	1	0	88	67
2	200	311	431	0	2018	Q42	51	36	10	3	0	83	28
2	200	311	432	0	2018	Q42	44	35	11	4	5	78	76
2	200	311	433	0	2018	Q42	46	39	11	2	0	83	54
2	200	311	434	0	2018	Q42	44	35	10	4	5	78	93
2	200	311	435	0	2018	Q42	48	42	2	5	2	82	40
2	200	311	436	0	2018	Q42	60	27	0	13	0	83	17
2	200	311	437	0	2018	Q42	45	27	19	5	0	80	22
2	200	312	0	0	2018	Q42	46	36	10	5	2	81	236
2	200	312	438	0	2018	Q42	42	47	8	0	0	84	26
2	200	312	439	0	2018	Q42	73	23	0	5	0	91	22
2	200	312	440	0	2018	Q42	62	33	3	3	0	88	36
2	200	312	441	0	2018	Q42	40	37	20	0	0	80	39
2	200	312	442	0	2018	Q42	37	44	8	8	3	76	36
2	200	312	443	0	2018	Q42	55	21	7	10	3	79	28
2	200	312	444	0	2018	Q42	26	48	15	7	4	71	27
2	200	313	0	0	2018	Q42	48	35	10	4	2	81	287
2	201	0	0	0	2018	Q42	47	36	9	4	3	80	8628
2	201	314	0	0	2018	Q42	55	36	0	8	0	85	25
2	201	315	0	0	2018	Q42	58	31	6	2	2	85	934
2	201	315	446	0	2018	Q42	50	42	3	2	2	84	40
2	201	315	447	0	2018	Q42	61	30	5	2	2	87	517
2	201	315	447	500	2018	Q42	58	35	5	1	0	88	77
2	201	315	447	501	2018	Q42	53	39	3	5	0	85	35
2	201	315	447	502	2018	Q42	56	34	4	0	4	85	46
2	201	315	447	503	2018	Q42	66	26	4	0	4	88	50
2	201	315	447	504	2018	Q42	54	32	7	4	3	82	96
2	201	315	447	505	2018	Q42	56	40	4	0	0	88	49
2	201	315	447	506	2018	Q42	70	20	2	5	2	88	41
2	201	315	447	507	2018	Q42	69	28	4	0	0	91	57
2	201	315	447	508	2018	Q42	84	9	7	0	0	94	33
2	201	315	447	509	2018	Q42	62	38	0	0	0	91	16
2	201	315	448	0	2018	Q42	54	31	6	4	3	83	213
2	201	315	448	510	2018	Q42	58	31	4	3	4	84	72
2	201	315	448	511	2018	Q42	54	31	7	6	1	83	107
2	201	315	448	512	2018	Q42	43	39	11	0	7	78	17
2	201	315	449	0	2018	Q42	60	29	7	1	2	86	135
2	201	315	449	513	2018	Q42	60	26	9	1	5	84	63
2	201	315	449	514	2018	Q42	55	37	6	2	0	86	51
2	201	315	449	515	2018	Q42	83	17	0	0	0	96	12
2	201	316	0	0	2018	Q42	45	33	10	7	5	77	1852
2	201	316	451	0	2018	Q42	53	27	7	6	6	79	73
2	201	316	452	0	2018	Q42	40	35	13	7	6	74	204
2	201	316	453	0	2018	Q42	41	37	9	7	6	75	457
2	201	316	453	516	2018	Q42	44	32	8	11	6	74	140
2	201	316	453	517	2018	Q42	40	35	16	7	2	76	43
2	201	316	453	518	2018	Q42	41	40	9	4	6	76	265
2	201	316	454	0	2018	Q42	48	28	12	6	5	78	183
2	201	316	454	519	2018	Q42	49	26	12	7	5	77	137
2	201	316	454	520	2018	Q42	39	41	15	3	3	77	34
2	201	316	455	0	2018	Q42	48	31	9	7	4	78	885
2	201	316	455	521	2018	Q42	46	31	11	7	5	76	398
2	201	316	455	522	2018	Q42	45	35	7	8	4	78	259
2	201	316	455	523	2018	Q42	63	24	5	5	4	84	137
2	201	316	455	524	2018	Q42	46	31	16	5	1	79	76
2	201	317	0	0	2018	Q42	48	34	10	4	3	80	2179
2	201	317	456	0	2018	Q42	47	39	11	4	0	82	80
2	201	317	457	0	2018	Q42	49	36	8	3	4	81	244
2	201	317	457	525	2018	Q42	57	33	5	2	4	84	110
2	201	317	458	0	2018	Q42	46	29	14	6	5	76	444
2	201	317	459	0	2018	Q42	50	35	10	3	3	81	1076
2	201	317	459	526	2018	Q42	55	28	8	4	4	81	144
2	201	317	459	527	2018	Q42	43	31	14	8	5	75	75
2	201	317	459	528	2018	Q42	42	42	12	1	3	80	141
2	201	317	459	529	2018	Q42	49	36	7	6	1	81	142
2	201	317	459	530	2018	Q42	52	34	9	2	2	83	404
2	201	317	459	531	2018	Q42	52	33	11	3	1	83	110
2	201	317	460	0	2018	Q42	42	39	8	8	3	78	250
2	201	318	0	0	2018	Q42	45	44	7	3	2	82	1569
2	201	318	461	0	2018	Q42	32	48	15	3	2	76	64
2	201	318	462	0	2018	Q42	41	52	4	2	1	82	162
2	201	318	463	0	2018	Q42	48	43	5	3	1	84	864
2	201	318	463	532	2018	Q42	42	48	9	2	0	82	89
2	201	318	463	533	2018	Q42	47	44	5	3	1	83	466
2	201	318	463	534	2018	Q42	60	36	3	1	0	89	155
2	201	318	463	535	2018	Q42	45	43	7	3	2	81	138
2	201	318	464	0	2018	Q42	40	44	9	3	4	78	356
2	201	318	464	536	2018	Q42	27	47	8	6	11	68	45
2	201	318	464	538	2018	Q42	35	47	6	6	4	76	48
2	201	318	464	539	2018	Q42	63	25	9	0	3	86	32
2	201	318	464	540	2018	Q42	40	47	9	2	2	81	192
2	201	318	464	541	2018	Q42	42	43	10	5	0	80	19
2	201	318	465	0	2018	Q42	48	39	9	3	0	83	91
2	201	319	0	0	2018	Q42	43	39	11	3	3	79	199
2	201	319	466	0	2018	Q42	45	41	6	4	3	81	68
2	201	319	467	0	2018	Q42	56	34	10	0	0	86	29
2	201	319	468	0	2018	Q42	41	36	15	6	2	77	47
2	201	319	469	0	2018	Q42	47	34	9	0	6	80	32
2	201	320	0	0	2018	Q42	52	32	12	4	1	82	245
2	201	320	470	0	2018	Q42	63	30	5	1	1	88	97
2	201	320	471	0	2018	Q42	41	32	20	5	1	77	76
2	201	320	472	0	2018	Q42	26	38	20	15	0	69	15
2	201	320	473	0	2018	Q42	50	41	6	0	4	83	29
2	201	320	474	0	2018	Q42	23	46	24	7	0	71	13
2	201	321	0	0	2018	Q42	48	37	11	2	3	81	178
2	201	321	475	0	2018	Q42	50	34	9	4	3	81	35
2	201	321	476	0	2018	Q42	61	27	9	0	2	86	43
2	201	321	477	0	2018	Q42	46	47	7	0	0	85	13
2	201	321	478	0	2018	Q42	36	48	11	2	4	78	57
2	201	322	0	0	2018	Q42	57	31	7	3	1	85	203
2	201	322	479	0	2018	Q42	73	15	8	2	2	89	60
2	201	322	480	0	2018	Q42	56	27	17	0	0	85	29
2	201	322	481	0	2018	Q42	50	45	4	0	2	85	54
2	201	322	482	0	2018	Q42	56	29	5	5	5	82	20
2	202	0	0	0	2018	Q42	44	35	9	7	4	77	371
2	202	323	0	0	2018	Q42	44	35	9	6	5	77	206
2	202	323	484	0	2018	Q42	27	37	11	14	11	64	28
2	202	323	485	0	2018	Q42	55	26	14	2	3	82	57
2	202	323	486	0	2018	Q42	43	39	7	6	5	77	95
2	202	324	0	0	2018	Q42	53	28	10	8	0	82	64
2	202	324	487	0	2018	Q42	41	12	31	15	0	70	13
2	202	324	488	0	2018	Q42	79	14	0	7	0	91	14
2	202	324	489	0	2018	Q42	53	34	3	7	0	84	29
2	202	325	0	0	2018	Q42	48	44	0	8	0	83	13
2	999	0	0	0	2018	Q42	49	33	8	7	4	79	322
3	0	0	0	0	2008	Q42	36	40	11	7	5	74	11984
3	0	0	0	0	2011	Q42	38	39	12	6	5	75	16300
3	0	0	0	0	2014	Q42	40	38	11	6	4	77	14755
3	0	0	0	0	2017	Q42	41	39	10	6	4	77	12637
3	0	0	0	0	2018	Q42	43	37	10	5	4	77	10533
3	200	0	0	0	2018	Q42	40	46	9	4	1	80	183
3	200	300	0	0	2018	Q42	50	47	1	2	0	86	42
3	200	301	0	0	2018	Q42	26	48	15	11	0	72	34
3	200	302	0	0	2018	Q42	15	66	11	4	4	71	25
3	200	303	0	0	2018	Q42	41	47	12	0	0	82	51
3	201	0	0	0	2018	Q42	44	36	11	4	4	78	480
3	201	304	0	0	2018	Q42	47	36	12	3	2	81	137
3	201	304	400	0	2018	Q42	47	34	14	4	1	81	81
3	201	304	401	0	2018	Q42	68	19	12	0	0	89	16
3	201	304	402	0	2018	Q42	44	41	15	0	0	82	20
3	201	305	0	0	2018	Q42	42	34	10	5	8	74	61
3	201	306	0	0	2018	Q42	44	37	8	7	4	77	71
3	201	307	0	0	2018	Q42	51	25	17	3	4	79	70
3	202	0	0	0	2018	Q42	36	39	13	7	5	73	648
3	202	308	0	0	2018	Q42	53	35	9	0	3	83	30
3	202	309	0	0	2018	Q42	39	41	9	4	7	75	119
3	202	310	0	0	2018	Q42	37	38	15	7	4	74	323
3	202	310	403	0	2018	Q42	39	37	18	3	3	77	52
3	202	310	404	0	2018	Q42	22	59	8	9	2	73	44
3	202	310	405	0	2018	Q42	39	31	14	5	11	70	68
3	202	310	406	0	2018	Q42	39	39	12	10	0	77	51
3	202	310	407	0	2018	Q42	25	47	24	3	0	74	23
3	203	0	0	0	2018	Q42	50	33	10	2	4	81	636
3	203	311	0	0	2018	Q42	52	22	15	5	6	77	43
3	203	312	0	0	2018	Q42	58	28	7	2	4	84	196
3	203	312	408	0	2018	Q42	53	34	10	3	0	85	40
3	203	312	409	0	2018	Q42	60	31	4	2	0	88	45
3	203	312	410	0	2018	Q42	66	21	13	0	0	88	39
3	203	312	411	0	2018	Q42	59	20	6	0	15	77	27
3	203	312	412	0	2018	Q42	52	29	6	7	7	78	32
3	203	313	0	0	2018	Q42	52	31	8	2	8	79	64
3	203	314	0	0	2018	Q42	37	42	18	3	1	78	127
3	203	314	413	0	2018	Q42	35	46	15	2	2	77	55
3	203	314	414	0	2018	Q42	51	39	11	0	0	85	21
3	203	314	415	0	2018	Q42	33	40	23	5	0	75	41
3	203	315	0	0	2018	Q42	48	39	9	1	2	82	85
3	203	315	416	0	2018	Q42	49	36	10	3	3	81	40
3	203	315	417	0	2018	Q42	46	41	10	0	4	81	29
3	204	0	0	0	2018	Q42	52	36	7	2	2	84	1532
3	204	316	0	0	2018	Q42	58	16	26	0	0	83	17
3	204	317	0	0	2018	Q42	48	45	2	3	0	85	81
3	204	318	0	0	2018	Q42	53	39	6	1	1	85	203
3	204	319	0	0	2018	Q42	54	34	7	2	3	83	372
3	204	320	0	0	2018	Q42	59	32	5	2	2	86	170
3	204	321	0	0	2018	Q42	60	30	4	3	3	85	97
3	204	322	0	0	2018	Q42	48	40	8	2	1	83	174
3	204	323	0	0	2018	Q42	62	31	3	2	2	87	98
3	204	324	0	0	2018	Q42	48	35	14	2	2	81	54
3	205	0	0	0	2018	Q42	52	41	4	3	0	86	100
3	206	0	0	0	2018	Q42	56	33	8	3	0	85	59
3	207	0	0	0	2018	Q42	53	29	13	3	3	81	59
3	208	0	0	0	2018	Q42	38	42	11	6	3	76	466
3	208	325	0	0	2018	Q42	44	31	13	12	0	77	39
3	208	326	0	0	2018	Q42	42	33	12	5	9	74	65
3	208	327	0	0	2018	Q42	40	45	9	4	2	80	53
3	208	328	0	0	2018	Q42	44	45	0	7	4	80	28
3	208	329	0	0	2018	Q42	29	54	11	4	1	76	71
3	208	330	0	0	2018	Q42	25	54	9	10	2	72	43
3	208	331	0	0	2018	Q42	50	30	15	5	0	81	19
3	208	332	0	0	2018	Q42	21	38	13	17	11	60	46
3	208	334	0	0	2018	Q42	46	50	4	0	0	85	22
3	208	334	419	0	2018	Q42	40	60	0	0	0	85	12
3	209	0	0	0	2018	Q42	38	40	12	6	4	76	1032
3	209	335	0	0	2018	Q42	37	44	11	8	0	78	25
3	209	337	0	0	2018	Q42	44	32	9	11	3	76	72
3	209	337	420	0	2018	Q42	40	31	9	15	5	72	20
3	209	337	421	0	2018	Q42	56	27	7	10	0	82	32
3	209	338	0	0	2018	Q42	43	33	15	6	2	77	151
3	209	338	422	0	2018	Q42	42	31	16	7	2	76	116
3	209	338	424	0	2018	Q42	33	51	8	0	9	75	12
3	209	339	0	0	2018	Q42	35	53	9	1	1	80	278
3	209	339	425	0	2018	Q42	35	54	7	2	1	80	97
3	209	339	426	0	2018	Q42	28	52	21	0	0	77	42
3	209	339	427	0	2018	Q42	37	58	2	2	1	82	48
3	209	339	428	0	2018	Q42	35	53	10	0	2	80	42
3	209	339	429	0	2018	Q42	52	35	4	4	5	81	27
3	209	340	0	0	2018	Q42	38	33	14	6	8	72	109
3	209	340	430	0	2018	Q42	31	37	17	0	9	72	18
3	209	340	431	0	2018	Q42	32	47	8	6	7	72	42
3	209	340	432	0	2018	Q42	48	9	21	9	14	67	20
3	209	340	433	0	2018	Q42	47	41	6	6	0	82	14
3	209	341	0	0	2018	Q42	41	33	9	10	7	73	178
3	209	341	435	0	2018	Q42	56	22	9	11	2	80	32
3	209	341	436	0	2018	Q42	32	41	11	5	10	70	46
3	209	341	436	503	2018	Q42	23	41	14	8	13	63	25
3	209	341	437	0	2018	Q42	25	41	0	19	15	60	24
3	209	341	438	0	2018	Q42	47	39	8	6	0	82	16
3	209	341	440	0	2018	Q42	53	33	7	8	0	83	19
3	209	341	441	0	2018	Q42	49	21	18	12	0	77	20
3	210	0	0	0	2018	Q42	67	18	10	3	3	86	70
3	211	0	0	0	2018	Q42	52	33	10	3	1	83	151
3	211	342	0	0	2018	Q42	68	25	2	2	2	89	48
3	211	343	0	0	2018	Q42	68	18	13	0	0	89	30
3	211	344	0	0	2018	Q42	31	50	18	0	0	78	12
3	211	345	0	0	2018	Q42	48	44	8	0	0	85	14
3	212	0	0	0	2018	Q42	53	33	6	6	1	83	115
3	213	0	0	0	2018	Q42	40	40	9	3	8	75	185
3	213	346	0	0	2018	Q42	45	34	12	9	0	78	30
3	213	348	0	0	2018	Q42	31	63	4	2	0	81	32
3	213	349	0	0	2018	Q42	36	23	1	2	37	55	26
3	213	350	0	0	2018	Q42	29	38	22	0	11	69	25
3	213	351	0	0	2018	Q42	53	36	11	0	0	86	23
3	214	0	0	0	2018	Q42	53	39	6	1	1	86	83
3	215	0	0	0	2018	Q42	35	37	14	7	7	72	111
3	216	0	0	0	2018	Q42	56	33	5	2	4	84	47
3	217	0	0	0	2018	Q42	47	34	10	5	4	79	885
3	217	352	0	0	2018	Q42	50	32	12	2	4	80	48
3	217	354	0	0	2018	Q42	40	35	8	6	10	73	61
3	217	355	0	0	2018	Q42	42	44	10	3	0	82	31
3	217	357	0	0	2018	Q42	50	37	5	2	6	80	41
3	217	358	0	0	2018	Q42	43	39	0	18	0	77	12
3	217	359	0	0	2018	Q42	53	39	8	0	0	86	26
3	217	360	0	0	2018	Q42	65	31	0	2	2	89	42
3	217	361	0	0	2018	Q42	42	35	13	7	3	77	149
3	217	361	442	0	2018	Q42	47	35	6	10	3	78	54
3	217	361	442	506	2018	Q42	30	45	22	0	3	75	11
3	217	361	449	0	2018	Q42	39	38	17	6	0	77	11
3	217	361	450	0	2018	Q42	53	34	12	0	0	85	18
3	217	361	451	0	2018	Q42	32	42	19	7	0	74	25
3	217	362	0	0	2018	Q42	48	33	9	5	4	79	316
3	217	362	453	0	2018	Q42	55	35	7	4	0	85	44
3	217	362	454	0	2018	Q42	57	29	7	3	4	84	35
3	217	362	455	0	2018	Q42	38	34	14	0	14	70	15
3	217	362	456	0	2018	Q42	31	39	18	9	3	71	32
3	217	362	458	0	2018	Q42	45	29	12	12	3	75	27
3	217	362	459	0	2018	Q42	57	30	13	0	0	86	27
3	217	362	460	0	2018	Q42	39	30	24	8	0	75	13
3	217	362	462	0	2018	Q42	44	23	0	0	34	61	17
3	217	362	463	0	2018	Q42	35	48	17	0	0	79	10
3	217	362	464	0	2018	Q42	50	35	15	0	0	84	14
3	217	362	466	0	2018	Q42	39	43	4	10	4	76	26
3	218	0	0	0	2018	Q42	36	54	10	0	0	82	20
3	219	0	0	0	2018	Q42	71	21	6	2	0	90	43
3	220	0	0	0	2018	Q42	48	36	10	3	2	81	486
3	220	363	0	0	2018	Q42	64	28	4	0	4	87	46
3	220	363	467	0	2018	Q42	66	20	5	0	10	83	21
3	220	363	468	0	2018	Q42	65	29	5	0	0	90	18
3	220	364	0	0	2018	Q42	42	40	8	5	4	79	58
3	220	364	469	0	2018	Q42	44	22	21	14	0	74	14
3	220	364	470	0	2018	Q42	46	44	3	0	7	81	30
3	220	365	0	0	2018	Q42	46	36	12	3	2	81	260
3	220	365	471	0	2018	Q42	41	34	17	6	0	78	50
3	220	365	472	0	2018	Q42	44	27	18	5	5	75	34
3	220	365	473	0	2018	Q42	50	38	10	3	0	84	34
3	220	365	474	0	2018	Q42	44	44	12	0	0	83	22
3	220	365	475	0	2018	Q42	28	57	7	0	8	74	24
3	220	365	476	0	2018	Q42	54	37	9	0	0	86	45
3	220	365	477	0	2018	Q42	73	18	0	10	0	88	16
3	220	365	478	0	2018	Q42	69	31	0	0	0	92	10
3	221	0	0	0	2018	Q42	35	40	11	8	7	72	848
3	221	366	0	0	2018	Q42	53	36	3	7	0	84	28
3	221	367	0	0	2018	Q42	38	41	10	6	5	75	394
3	221	367	480	0	2018	Q42	36	46	13	5	0	79	42
3	221	367	481	0	2018	Q42	39	37	12	7	4	75	140
3	221	367	482	0	2018	Q42	59	30	4	5	2	84	33
3	221	367	483	0	2018	Q42	34	45	10	5	6	74	159
3	221	368	0	0	2018	Q42	27	38	13	11	10	66	311
3	221	368	484	0	2018	Q42	51	34	12	3	0	83	28
3	221	368	485	0	2018	Q42	38	36	5	6	13	70	92
3	221	368	486	0	2018	Q42	22	40	15	13	10	62	172
3	222	0	0	0	2018	Q42	52	38	4	2	3	83	42
3	223	0	0	0	2018	Q42	42	35	10	8	5	75	209
3	223	369	0	0	2018	Q42	39	38	4	13	5	73	21
3	223	370	0	0	2018	Q42	57	43	0	0	0	89	14
3	223	371	0	0	2018	Q42	38	43	15	4	0	79	19
3	223	372	0	0	2018	Q42	35	39	5	16	6	70	32
3	223	373	0	0	2018	Q42	44	38	7	4	7	77	26
3	223	374	0	0	2018	Q42	49	22	20	6	4	76	33
3	999	0	0	0	2018	Q42	37	40	11	7	5	75	987
4	0	0	0	0	2008	Q42	24	40	14	12	10	64	8896
4	0	0	0	0	2011	Q42	28	39	14	9	8	68	11702
4	0	0	0	0	2014	Q42	28	39	15	10	7	68	10905
4	0	0	0	0	2017	Q42	24	39	14	11	11	64	8743
4	0	0	0	0	2018	Q42	25	38	15	10	12	63	7232
4	200	0	0	0	2018	Q42	29	36	15	8	12	66	700
4	200	300	0	0	2018	Q42	52	40	4	3	1	85	114
4	200	301	0	0	2018	Q42	19	30	19	13	19	54	113
4	200	302	0	0	2018	Q42	31	38	15	8	8	69	138
4	200	303	0	0	2018	Q42	23	40	23	0	12	66	73
4	200	304	0	0	2018	Q42	30	29	7	7	27	57	44
4	200	305	0	0	2018	Q42	37	38	17	6	3	75	37
4	200	306	0	0	2018	Q42	44	44	7	2	2	82	41
4	201	0	0	0	2018	Q42	17	46	20	9	8	64	1230
4	201	307	0	0	2018	Q42	35	50	11	2	1	79	146
4	201	308	0	0	2018	Q42	13	41	28	9	8	61	118
4	201	309	0	0	2018	Q42	6	25	38	17	14	48	86
4	201	310	0	0	2018	Q42	16	46	15	20	3	63	50
4	201	311	0	0	2018	Q42	7	51	22	11	9	59	127
4	201	312	0	0	2018	Q42	7	38	22	14	18	50	62
4	201	313	0	0	2018	Q42	21	49	17	8	5	68	54
4	201	314	0	0	2018	Q42	18	41	12	15	13	59	81
4	201	315	0	0	2018	Q42	9	53	8	5	25	54	56
4	201	316	0	0	2018	Q42	18	57	19	5	1	71	70
4	201	317	0	0	2018	Q42	40	45	8	4	3	79	106
4	201	318	0	0	2018	Q42	27	55	12	1	4	75	71
4	202	0	0	0	2018	Q42	22	36	17	12	13	60	1285
4	202	319	0	0	2018	Q42	46	34	8	6	5	78	156
4	202	320	0	0	2018	Q42	10	35	17	17	22	49	94
4	202	321	0	0	2018	Q42	27	39	22	9	3	70	105
4	202	322	0	0	2018	Q42	22	38	19	12	7	65	104
4	202	323	0	0	2018	Q42	10	37	18	17	18	51	113
4	202	324	0	0	2018	Q42	17	33	22	11	17	56	163
4	202	325	0	0	2018	Q42	21	37	18	14	10	62	65
4	202	326	0	0	2018	Q42	28	33	14	8	17	62	65
4	202	327	0	0	2018	Q42	25	56	8	3	7	72	61
4	202	328	0	0	2018	Q42	27	31	17	13	12	62	67
4	203	0	0	0	2018	Q42	23	36	15	13	14	60	1467
4	203	329	0	0	2018	Q42	44	44	6	4	2	81	124
4	203	330	0	0	2018	Q42	16	34	13	21	16	53	88
4	203	331	0	0	2018	Q42	23	30	15	17	15	57	146
4	203	332	0	0	2018	Q42	18	34	22	10	17	57	112
4	203	333	0	0	2018	Q42	47	13	28	6	6	72	27
4	203	334	0	0	2018	Q42	46	35	11	4	4	78	20
4	203	335	0	0	2018	Q42	25	39	14	10	12	63	123
4	203	336	0	0	2018	Q42	29	43	15	3	10	70	55
4	203	337	0	0	2018	Q42	20	31	13	10	26	53	27
4	203	338	0	0	2018	Q42	11	27	13	29	20	45	117
4	203	339	0	0	2018	Q42	20	31	17	21	11	57	68
4	203	340	0	0	2018	Q42	10	49	10	13	18	55	68
4	203	341	0	0	2018	Q42	47	29	13	6	5	76	64
4	203	342	0	0	2018	Q42	34	30	16	8	12	66	64
4	204	0	0	0	2018	Q42	23	35	14	12	15	60	998
4	204	343	0	0	2018	Q42	42	29	14	4	12	71	113
4	204	344	0	0	2018	Q42	36	36	0	13	15	66	28
4	204	345	0	0	2018	Q42	13	40	21	15	10	58	63
4	204	346	0	0	2018	Q42	21	35	9	13	21	56	99
4	204	347	0	0	2018	Q42	26	40	16	11	7	67	115
4	204	348	0	0	2018	Q42	11	18	14	22	36	36	71
4	204	349	0	0	2018	Q42	20	72	4	4	0	77	16
4	204	350	0	0	2018	Q42	17	41	22	10	10	61	114
4	204	351	0	0	2018	Q42	39	34	14	4	9	72	53
4	204	352	0	0	2018	Q42	43	39	7	6	5	77	85
4	205	0	0	0	2018	Q42	42	37	10	6	4	77	1153
4	205	353	0	0	2018	Q42	65	27	6	2	0	89	48
4	205	354	0	0	2018	Q42	41	43	8	6	2	78	72
4	205	355	0	0	2018	Q42	30	49	9	7	5	73	64
4	205	356	0	0	2018	Q42	46	35	8	6	6	77	133
4	205	357	0	0	2018	Q42	47	47	7	0	0	85	12
4	205	358	0	0	2018	Q42	32	42	13	3	9	71	23
4	205	359	0	0	2018	Q42	35	45	10	10	0	76	26
4	205	360	0	0	2018	Q42	19	24	21	22	13	53	19
4	205	361	0	0	2018	Q42	31	20	19	23	7	61	15
4	205	362	0	0	2018	Q42	49	44	5	2	0	85	40
4	205	363	0	0	2018	Q42	46	36	10	5	3	79	33
4	205	366	0	0	2018	Q42	39	36	14	5	6	74	15
4	205	367	0	0	2018	Q42	41	35	18	6	0	78	17
4	205	368	0	0	2018	Q42	45	17	17	0	21	67	17
4	205	369	0	0	2018	Q42	43	29	12	7	8	73	91
4	205	370	0	0	2018	Q42	32	42	19	6	0	75	31
4	205	371	0	0	2018	Q42	59	24	9	5	2	83	73
4	205	372	0	0	2018	Q42	54	38	4	0	4	85	26
4	205	373	0	0	2018	Q42	35	43	12	6	3	76	133
4	205	379	0	0	2018	Q42	56	31	7	0	6	83	16
4	205	380	0	0	2018	Q42	49	45	2	4	0	85	49
4	205	381	0	0	2018	Q42	50	27	15	5	3	79	41
4	205	382	0	0	2018	Q42	40	37	9	8	6	74	44
4	999	0	0	0	2018	Q42	36	42	7	11	4	74	73
5	0	0	0	0	2008	Q42	29	42	13	9	6	70	6509
5	0	0	0	0	2011	Q42	33	40	13	8	6	72	7455
5	0	0	0	0	2014	Q42	36	39	12	8	4	74	5754
5	0	0	0	0	2017	Q42	41	36	11	6	4	76	5713
5	0	0	0	0	2018	Q42	41	39	10	6	3	77	6864
5	200	0	0	0	2018	Q42	38	40	12	6	4	75	2002
5	200	300	0	0	2018	Q42	51	34	9	5	2	82	376
5	200	300	400	0	2018	Q42	47	31	11	7	4	77	45
5	200	300	401	0	2018	Q42	48	36	11	5	0	82	96
5	200	300	402	0	2018	Q42	59	34	3	4	0	87	40
5	200	300	403	0	2018	Q42	45	37	10	6	2	79	104
5	200	300	404	0	2018	Q42	63	23	5	7	2	84	43
5	200	301	0	0	2018	Q42	55	29	9	2	3	84	79
5	200	301	405	0	2018	Q42	60	29	7	0	4	86	39
5	200	301	406	0	2018	Q42	48	30	3	7	3	81	26
5	200	302	0	0	2018	Q42	42	40	10	5	3	78	429
